88,MEX,024320, 90.00, 12.41, 2
88,TEC,024237, 155.00, 21.38, 5
89,MEX,024297, 180.00, 24.83, 2
89,TEC,024237, 32.00, 0.00, 5
90,MEX,024297, 82.50, 11.38, 2
90,TEC,024237, 32.00, 0.00, 5
91,MEX,024320, 90.00, 12.41, 2
91,TEC,024237, 32.00, 0.00, 5
92,MEX,024097, 165.00, 22.76, 2
92,TEC,024237, 77.50, 10.69, 5
93,TEC,024237, 77.50, 10.69, 5
94,MEX,024097, 82.50, 11.38, 2
94,TEC,024237, 155.00, 21.38, 5
95,MEX,024097, 82.50, 11.38, 2
95,TEC,024237, 155.00, 21.38, 5
Facturado por Cliente 96,MEX,024097,180.00,24.83,1925009,4de12d06-6d63-4bfc-ad0e-f2e21230324a,2022-07-04 08:32:30,I
96,TEC,024237, 155.00, 21.38, 5
97,MEX,024297, 165.00, 22.76, 2
97,TEC,024237, 155.00, 21.38, 5
98,TEC,024237, 32.00, 0.00, 5
99,MEX,024097, 82.50, 11.38, 2
99,TEC,024237, 32.00, 0.00, 5
100,MEX,024297, 90.00, 12.41, 2
100,TEC,024237, 32.00, 0.00, 5
101,MEX,024097, 132.00, 18.21, 2
101,TEC,024237, 32.00, 0.00, 5
102,MEX,024097, 132.00, 18.21, 2
102,TEC,024237, 77.50, 10.69, 5
103,MEX,024097, 165.00, 22.76, 2
103,MEX,024320, 90.00, 12.41, 2
103,TEC,024237, 155.00, 21.38, 5
104,MEX,024097, 82.50, 11.38, 2
104,MEX,024320, 90.00, 12.41, 2
104,TEC,024237, 155.00, 21.38, 5
105,MEX,024097, 82.50, 11.38, 2
105,MEX,024297, 165.00, 22.76, 2
105,MEX,024320, 82.50, 11.38, 2
105,TEC,024237, 155.00, 21.38, 5
106,MEX,024097, 180.00, 24.83, 2
106,MEX,024299, 90.00, 12.41, 2
106,MEX,024320, 82.50, 11.38, 2
106,TEC,024237, 155.00, 21.38, 5
107,MEX,024097, 180.00, 24.83, 2
107,MEX,024299, 90.00, 12.41, 2
107,TEC,024237, 155.00, 21.38, 5
108,MEX,024097, 90.00, 12.41, 2
108,TEC,024237, 155.00, 21.38, 5
109,MEX,024097, 90.00, 12.41, 2
109,TEC,024237, 155.00, 21.38, 5
110,TEC,024237, 155.00, 21.38, 5
111,TEC,024237, 32.00, 0.00, 5
112,MEX,024299, 165.00, 22.76, 2
112,MEX,024320, 165.00, 22.76, 2
112,TEC,024237, 32.00, 0.00, 5
Facturado por Cliente 113,MEX,024320,165.00,22.76,1921153,837cf883-673a-4040-9da5-01d5f37290c4,2022-06-29 13:52:58,I
113,TEC,024237, 32.00, 0.00, 5
114,TEC,024237, 32.00, 0.00, 5
115,MEX,024297, 90.00, 12.41, 2
115,TEC,024237, 30.00, 0.00, 5
116,MEX,024297, 180.00, 24.83, 2
116,TEC,024237, 155.00, 21.38, 5
117,MEX,024299, 180.00, 24.83, 2
117,TEC,024237, 155.00, 21.38, 5
118,MEX,024097, 165.00, 22.76, 2
118,TEC,024237, 155.00, 21.38, 5
119,MEX,024299, 180.00, 24.83, 2
119,MEX,024320, 165.00, 22.76, 2
119,TEC,024237, 155.00, 21.38, 5
120,MEX,024097, 165.00, 22.76, 2
120,MEX,024297, 165.00, 22.76, 2
120,MEX,024320, 165.00, 22.76, 2
120,TEC,024237, 32.00, 0.00, 5
121,MEX,024097, 82.50, 11.38, 2
121,MEX,024299, 180.00, 24.83, 2
121,MEX,024320, 165.00, 22.76, 2
121,TEC,024237, 32.00, 0.00, 5
122,TEC,024237, 32.00, 0.00, 5
123,TEC,024237, 32.00, 0.00, 5
124,MEX,024320, 82.50, 11.38, 2
124,TEC,024237, 155.00, 21.38, 5
125,TEC,024237, 32.00, 0.00, 5
Facturado por Cliente 126,AER,024310,335.00,46.21,1913414,78e1321b-76cb-4fff-aa2b-387b30e6ca28,2022-06-19 11:46:52,I
126,TEC,024237, 155.00, 21.38, 5
127,MEX,024299, 180.00, 24.83, 2
127,TEC,024237, 32.00, 0.00, 5
Facturado por Cliente 128,OXT,024197,165.00,22.76,1903011,b7e150cf-fdb7-44f3-a758-2a7844163d66,2022-06-03 17:17:00,I
128,TEC,024237, 32.00, 0.00, 5
Facturado por Cliente 129,OXT,024197,165.00,22.76,1903011,b7e150cf-fdb7-44f3-a758-2a7844163d66,2022-06-03 17:17:00,I
129,TEC,024237, 32.00, 0.00, 5
130,MEX,024297, 165.00, 22.76, 2
130,TEC,024237, 32.00, 0.00, 5
131,MEX,024297, 180.00, 24.83, 2
131,TEC,024237, 77.50, 10.69, 5
132,MEX,024297, 180.00, 24.83, 2
132,TEC,024237, 155.00, 21.38, 5
133,MEX,024297, 180.00, 24.83, 2
133,TEC,024237, 155.00, 21.38, 5
134,TEC,024237, 155.00, 21.38, 5
135,TEC,024237, 155.00, 21.38, 5
Facturado por Cliente 136,AER,024310,335.00,46.21,1914596,b5c2daaa-34ac-4ab3-904e-fdfb83d4efc3,2022-06-21 09:19:49,I
136,TEC,024237, 155.00, 21.38, 5
137,MEX,024297, 180.00, 24.83, 2
137,MEX,024299, 180.00, 24.83, 2
137,TEC,024237, 155.00, 21.38, 5
138,TEC,024237, 155.00, 21.38, 5
139,MEX,024320, 82.50, 11.38, 2
139,TEC,024237, 155.00, 21.38, 5
140,MEX,024320, 165.00, 22.76, 2
Facturado por Cliente 140,OXT,024237,82.50,11.38,1924339,3426be1b-12a9-47e8-bb7d-149e66d83746,2022-07-01 20:09:14,I
140,TEC,024237, 155.00, 21.38, 5
141,MEX,024299, 165.00, 22.76, 2
141,TEC,024237, 155.00, 21.38, 5
142,MEX,024299, 165.00, 22.76, 2
142,TEC,024237, 155.00, 21.38, 5
143,TEC,024237, 28.00, 0.00, 5
144,MEX,024297, 82.50, 11.38, 2
144,TEC,024237, 77.50, 10.69, 5
145,MEX,024297, 165.00, 22.76, 2
Facturado por Cliente 145,MEX,024299,175.00,24.14,1904866,7f1f25aa-9d49-40d4-bece-4c36106c1bfd,2022-06-07 09:15:12,I
145,TEC,024237, 28.00, 0.00, 5
Facturado por Cliente 146,MEX,024297,175.00,24.14,1907727,1012fae4-5c01-4e1f-88eb-7eaef3ee39d3,2022-06-10 18:21:32,I
146,MEX,024320, 165.00, 22.76, 2
146,TEC,024237, 32.00, 0.00, 5
147,TEC,024237, 155.00, 21.38, 5
148,TEC,024237, 77.50, 10.69, 5
149,TEC,024237, 155.00, 21.38, 5
150,TEC,024237, 155.00, 21.38, 5
